Scene Release,File Name,Game Title,Product Number,Redump Serial 1,Redump Serial 2,Redump Serial 3,Version,Release Date,Playable Regions,Maker ID,Hardware ID,H/W Vendor ID,Media ID,Media Information,Area Symbols,Peripherals,Boot Filename
TOSEC,Sega GT - Homologation Special Taikenban v0.800 (1999)(Sega)(JP)[!],SEGAGT HOMOLOGATION SPECIAL TAIKENBAN,6107727,,,,V0.800,19991222,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,2E20,GD-ROM1/1,J,0799A00,1ST_READ.BIN
TOSEC,Sega GT - Homologation Special v1.006 (2000)(Sega)(JP)(en)[!],SEGAGT HOMOLOGATION SPECIAL,HDR-0054,,,,V1.006,20000124,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,D73E,GD-ROM1/1,J,0799A10,1ST_READ.BIN
TOSEC,Sega GT v1.001 (2000)(Sega)(PAL)(M4)[!],SEGAGT,MK-5105350,,,,V1.001,20001027,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,D656,GD-ROM1/1,E,0799A10,1ST_READ.BIN
TOSEC,Sega GT v1.003 (2000)(Sega)(US)[!],SEGAGT,MK-51053,,,,V1.003,20000810,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,B465,GD-ROM1/1,U,0799A10,1ST_READ.BIN
TOSEC,"Sega Marine Fishing v0.800 (2000-06-14)(Sega)(JP)(beta)[GD-R, Sega Marine Fishing 6-15-00 label]",SEGA MARINE FISHING,HDR-0000,,,,V0.800,20000517,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EA97,GD-ROM1/1,J,0799A10,1ST_READ.BIN
TOSEC,Sega Marine Fishing v1.001 (2000)(Sega)(US)[!],SEGA MARINE FISHING,MK-51096,,,,V1.001,20000919,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0495,GD-ROM1/1,U,0799A10,1ST_READ.BIN
TOSEC,Sega Marine Fishing v1.003 (2000)(Sega)(JP)[!],SEGA MARINE FISHING,HDR-0104,,,,V1.003,20000915,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,9DA2,GD-ROM1/1,J,0799A10,1ST_READ.BIN
TOSEC,Sega Rally 2 Sample v1.30 (1999)(Sega)(NTSC-PAL)[!][AKA Trial Version for E3],SEGA RALLY2,HDR0010,,,,V1.30,19990412,"Japan/Asia, USA/Canada, Europe",SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,7491,GD-ROM1/1,JUE,0799911,0WINCEOS.BIN
TOSEC,Sega Rally 2 v1.000 (1999)(Sega)(PAL)[!],SEGA RALLY 2,MK-5101950,,,,V1.000,19990820,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,84DA,GD-ROM1/1,E,0799B11,0WINCEOS.BIN
TOSEC,Sega Rally 2 v1.001 (1999)(Sega)(PAL)[!],SEGA RALLY 2,MK-5101950,,,,V1.001,19990906,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,94FB,GD-ROM1/1,E,0799B11,0WINCEOS.BIN
TOSEC,Sega Rally 2 v1.003 (1999)(Sega)(US)[!],SEGA RALLY 2,MK-51019,,,,V1.003,19991026,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,F6C8,GD-ROM1/1,U,0799B11,0WINCEOS.BIN
TOSEC,"Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][10M3, 10MM1]",SEGA RALLY2,HDR0010,,,,V1.04,19990113,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E105,GD-ROM1/1,J,0799811,0WINCEOS.BIN
TOSEC,"Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][11MB1, 11MM1]",SEGA RALLY2,HDR0010,,,,V1.04,19990113,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E105,GD-ROM1/1,J,0799811,0WINCEOS.BIN
TOSEC,Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][13M1],SEGA RALLY2,HDR0010,,,,V1.04,19990113,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E105,GD-ROM1/1,J,0799811,0WINCEOS.BIN
TOSEC,"Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][HJ120D, HJ121A, HJ121E, HJ122C]",SEGA RALLY2,HDR0010,,,,V1.04,19990113,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E105,GD-ROM1/1,J,0799811,0WINCEOS.BIN
TOSEC,Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][HJ121D],SEGA RALLY2,HDR0010,,,,V1.04,19990113,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E105,GD-ROM1/1,J,0799811,0WINCEOS.BIN
TOSEC,"Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][MT B02, MT B04]",SEGA RALLY2,HDR0010,,,,V1.04,19990113,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E105,GD-ROM1/1,J,0799811,0WINCEOS.BIN
TOSEC,Sega Smashpack Volume 1 v1.002 (2000)(Sega)(US)[!][11S][compilation],SEGA SMASH PACK VOLUME 1,MK-51146,,,,V1.002,20001213,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,6484,GD-ROM1/1,U,0799A10,1ST_READ.BIN
TOSEC,Sega Smashpack Volume 1 v1.002 (2000)(Sega)(US)[!][7S][compilation],SEGA SMASH PACK VOLUME 1,MK-51146,,,,V1.002,20001213,USA/Canada,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,6484,GD-ROM1/1,U,0799A10,1ST_READ.BIN
TOSEC,Sega Tetris v1.006 (2000)(Sega)(JP)[!],SEGA TETRIS,HDR-0073,,,,V1.006,20001024,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,B81F,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
TOSEC,Sega Tetris v1.006 (2000)(Sega)(JP)[cr DCCM],SEGA TETRIS,HDR-0073,,,,V1.006,20001024,"Japan/Asia, USA/Canada, Europe",SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,B81F,GD-ROM1/1,JUE,27BBA10,1ST_READ.BIN
TOSEC,Sega Tetris v1.006 (2000)(Sega)(JP)[cr online enabled Shuouma],SEGA TETRIS,HDR-0073,,,,V1.006,20001024,"Japan/Asia, USA/Canada, Europe",ECHELON,SEGA SEGAKATANA,SEGA ENTERPRISES,B81F,GD-ROM1/1,JUE,27BBA10,1ST_READ.BIN
TOSEC,Sega Tetris v1.006 (2000)(Sega)(JP)[cr sgtetris Aphex],SEGA TETRIS,HDR-0073,,,,V1.006,20001024,"Japan/Asia, USA/Canada, Europe",ECHELON,SEGA SEGAKATANA,SEGA ENTERPRISES,B81F,GD-ROM1/1,JUE,27BBA10,1ST_READ.BIN
TOSEC,Sega Tetris v2.000 (2000)(Sega)(JP)[!],SEGA TETRIS,HDR-0073,,,,V2.000,20001213,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,360B,GD-ROM1/1,J,27BBA10,1ST_READ.BIN
TOSEC,Sega Tetris v2.000 (2000)(Sega)(JP)[cr DCCM],SEGA TETRIS,HDR-0073,,,,V2.000,20001213,"Japan/Asia, USA/Canada, Europe",xeal.cjb.net,SEGA SEGAKATANA,SEGA ENTERPRISES,360B,GD-ROM1/1,JUE,27BBA10,1ST_READ.BIN
TOSEC,Sega Tetris v2.000 (2000)(Sega)(JP)[cr online enabled Shuouma][tr en-partial pcwzrd13][English online menus],SEGA TETRIS,HDR-0073,,,,V2.000,20001213,"Japan/Asia, USA/Canada, Europe",SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,360B,GD-ROM1/1,JUE,27BBA10,1ST_READ.BIN
TOSEC,"Sega Worldwide Soccer 2000 - Euro Edition v1.000 (2000-04-14)(Sega)(PAL)(M4)(beta)[GD-R,  S-SwwS Euro Edition 25.04.00 label]",SEGA WORLDWIDE SOCCER 2000 EURO EDITION,HDR-0000,,,,V1.000,20000526,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E967,GD-ROM1/1,E,0799A10,1ST_READ.BIN
TOSEC,"Sega Worldwide Soccer 2000 - Euro Edition v1.000 (2000-04-14)(Sega)(PAL)(M4)(beta)[GD-R,  S-SwwS Euro Edition 25.04.00 label]",SEGA WORLDWIDE SOCCER 2000 EURO EDITION,HDR-0000,,,,V1.000,20000526,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,E967,GD-ROM1/1,E,0799A10,1ST_READ.BIN
TOSEC,Sega Worldwide Soccer 2000 - Euro Edition v1.030 (2000)(Sega)(PAL)(M4)[!],SWWS 2000 EE,MK51083 50,,,,V1.030,20000428,Europe,,SEGA SEGAKATANA,SEGA ENTERPRISES,17EB,GD-ROM1/1,E,0199A10,1ST_READ.BIN
TOSEC,Sega Worldwide Soccer 2000 v1.200 (1999)(Sega)(PAL)(M4)[!][White Label],SEGA WORLD WIDE SOCCER 2000,51031-50,,,,V1.200,19990210,Europe,,SEGA SEGAKATANA,SEGA ENTERPRISES,F614,GD-ROM1/1,E,0799A00,1ST_READ.BIN
TOSEC,Sega Worldwide Soccer 2000 v1.300 (1999)(Sega)(PAL)(M4)[!],SEGA WORLD WIDE SOCCER 2000,51031-50,,,,V1.300,19991102,Europe,,SEGA SEGAKATANA,SEGA ENTERPRISES,C124,GD-ROM1/1,E,0799A00,1ST_READ.BIN
TOSEC,"Segakara for Dreamcast v1.002 (2001)(Sega Music Networks)(JP)[!][Dreamcast Karaoke, HKT-4301]",SEGAKARA FOR DREAMCAST,6107762,,,,V1.002,20010301,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,9EA5,GD-ROM1/1,J,27BB810,1ST_READ.BIN
TOSEC,Seireiki Rayblade - Video ROM v1.002 (1999)(Winkysoft)(JP)[!],RAYBLADE TRIAL1,6107747,,,,V1.002,19991222,Japan/Asia,SEGA LC-T-422,SEGA SEGAKATANA,SEGA ENTERPRISES,FC66,GD-ROM1/1,J,0019000,1ST_READ.BIN
TOSEC,Seireiki Rayblade v1.003 (2000)(Winkysoft)(JP)[!],RAYBLADE,T42201M,,,,V1.003,20000825,Japan/Asia,SEGA LC-T-422,SEGA SEGAKATANA,SEGA ENTERPRISES,2F55,GD-ROM1/1,J,0199800,1ST_READ.BIN
TOSEC,Seitai Heiki Expendable v1.001 (1999)(Imagineer)(JP),EXPENDABLE,T15003M,,,,V1.001,19990524,Japan/Asia,SEGA LC-T-150,SEGA SEGAKATANA,SEGA ENTERPRISES,602A,GD-ROM1/1,J,0799A10,1ST_READ.BIN
TOSEC,Sengoku Turb - Fanfan I Love me Dunce-doublentendre v1.001 (1999)(NEC)(JP)[!],SENGOKUTURB FID,T38805M,,,,V1.001,19991102,Japan/Asia,SEGA LC-T-388,SEGA SEGAKATANA,SEGA ENTERPRISES,BAF2,GD-ROM1/1,J,2799A10,1ST_READ.BIN
TOSEC,Sengoku Turb Taikenban v1.000 (1998)(NEC)(JP)[!],SENGOKU TURB Trial Version,6107103,,,,V1.000,19981126,Japan/Asia,SEGA LC-T-388,SEGA SEGAKATANA,SEGA ENTERPRISES,2B68,GD-ROM1/1,J,0799810,1ST_READ.BIN
TOSEC,Sengoku Turb v1.001 (1998)(NEC)(JP)[!],SENGOKU TURB,T38801M,,,,V1.001,19981127,Japan/Asia,SEGA LC-T-388,SEGA SEGAKATANA,SEGA ENTERPRISES,EBB5,GD-ROM1/1,J,0799A10,1ST_READ.BIN
TOSEC,Sentimental Graffiti - Yakusoku v1.003 (2003)(NEC InterChannel)(JP)[!],SENTIMENTAL GRAFFITI YAKUSOKU,T20128M,,,,V1.003,20031119,Japan/Asia,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,BC74,GD-ROM1/1,J,0799810,1ST_READ.BIN
TOSEC,Sentimental Graffiti 2 - Third Window v3.000 (2000)(NEC InterChannel)(JP)[!],SENTIMENTAL GRAFFITI2 3RDWINDOW,6107749,,,,V3.000,20000330,Japan/Asia,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,A153,GD-ROM1/1,J,0111000,1ST_READ.BIN
TOSEC,Sentimental Graffiti 2 v1.008 (2000)(NEC InterChannel)(JP)(Disc 1 of 2)[!],SENTIMENTAL GRAFFITI 2,T20104M,,,,V1.008,20000627,Japan/Asia,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,F83C,GD-ROM1/2,J,0799810,1ST_READ.BIN
TOSEC,Sentimental Graffiti 2 v1.008 (2000)(NEC InterChannel)(JP)(Disc 2 of 2)[!],SENTIMENTAL GRAFFITI 2,T20104M,,,,V1.008,20000627,Japan/Asia,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,F83C,GD-ROM2/2,J,0799810,1ST_READ.BIN
TOSEC,Seventh Cross Evolution v1.000 (1999)(UFO)(US)[!],SEVENTH CROSS EVOLUTION,T41301N,,,,V1.000,19991104,USA/Canada,SEGA LC-T-413,SEGA SEGAKATANA,SEGA ENTERPRISES,6639,GD-ROM1/1,U,0019810,1ST_READ.BIN
TOSEC,Seventh Cross v1.000 (1998)(NEC)(JP)[!],SEVENTH CROSS,T38802M,,,,V1.000,19981116,Japan/Asia,SEGA LC-T-388,SEGA SEGAKATANA,SEGA ENTERPRISES,3D4A,GD-ROM1/1,J,0799810,1ST_READ.BIN
TOSEC,SGGG - Segagaga v1.022 (2001)(Sega)(JP)[!],SGGG,HDR-0151,,,,V1.022,20010204,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,5E5D,GD-ROM1/1,J,0199810,1_SGGG.BIN
TOSEC,SGGG - Segagaga v2.000 (2001)(Sega)(JP)[!],SGGG,HDR-0151,,,,V2.000,20010427,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,F6AF,GD-ROM1/1,J,0199810,1_SGGG.BIN
TOSEC,Shadow Man (1999)(Acclaim)(PAL)(M4)[cr DCRES][b deprecated],SHADOWMAN,T8104D  58,,,,V1.002,19991203,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,A95E,GD-ROM1/1,JUE,01BF810,1ST_READ.BIN
TOSEC,Shadow Man (1999)(Acclaim)(PAL)(M4)[cr DCRES][f PAL 60Hz][repack],SHADOWMAN,T8104D  58,,,,V1.002,19991203,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,A95E,GD-ROM1/1,JUE,01BF810,1ST_READ.BIN
TOSEC,Shadow Man (1999)(Acclaim)(PAL)(M4)[cr DCRES][repack],SHADOWMAN,T8104D  58,,,,V1.002,19991203,"Japan/Asia, USA/Canada, Europe",themacN,SEGA SEGAKATANA,SEGA ENTERPRISES,A95E,GD-ROM1/1,JUE,01BF810,1ST_READ.BIN
TOSEC,Shadow Man v1.001 (1999)(Acclaim)(US)[!],SHADOWMAN,T-8106N,,,,V1.001,19991201,USA/Canada,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,825A,GD-ROM1/1,U,1FBF810,1ST_READ.BIN
TOSEC,Shadow Man v1.002 (1999)(Acclaim)(PAL)(M4)[!],SHADOWMAN,T8104D  58,,,,V1.002,19991203,Europe,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,A95E,GD-ROM1/1,E,01BF810,1ST_READ.BIN
TOSEC,Shadow Man v1.010 (1999)(Acclaim)(US)[!],SHADOWMAN,T-8106N,,,,V1.010,19991117,USA/Canada,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,A14A,GD-ROM1/1,U,1FFF810,1ST_READ.BIN
TOSEC,Shadow Man v1.020 (1999)(Acclaim)(PAL)(DE)[!],SHADOWMAN,T8104D  18,,,,V1.020,19991203,Europe,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,E013,GD-ROM1/1,E,01BF810,1ST_READ.BIN
TOSEC,Shanghai Dynasty v1.010 (2000)(Activision - Success)(JP)[!],SHANGHAI DYNASTY,T9902M,,,,V1.010,20000201,Japan/Asia,SEGA LC-T-99,SEGA SEGAKATANA,SEGA ENTERPRISES,5F9F,GD-ROM1/1,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 1 of 4)[!][1MB3, 1MB4, 1MB5, 1MM1]",SHENMUE,HDR-0016,,,,V1.007,19991122,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AC4D,GD-ROM1/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 1 of 4)[!][HJB26B, HJB29A]",SHENMUE,HDR-0016,,,,V1.007,19991122,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AC4D,GD-ROM1/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 1 of 4)[!][MT B01, MT B02]",SHENMUE,HDR-0016,,,,V1.007,19991122,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AC4D,GD-ROM1/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 2 of 4)[!][1M2, 1MB4]",SHENMUE,HDR-0016,,,,V1.007,19991122,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AC4D,GD-ROM2/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 2 of 4)[!][2M1, 2M2, 2M4, 2MB2]",SHENMUE,HDR-0016,,,,V1.007,19991122,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AC4D,GD-ROM2/4,J,0799810,1ST_READ.BIN
TOSEC,Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 2 of 4)[!][HJC02H],SHENMUE,HDR-0016,,,,V1.007,19991122,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AC4D,GD-ROM2/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 2 of 4)[!][MT B03, MT B06, MT B09]",SHENMUE,HDR-0016,,,,V1.007,19991122,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AC4D,GD-ROM2/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 3 of 4)[!][1M2, 1M3]",SHENMUE,HDR-0016,,,,V1.007,19991122,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AC4D,GD-ROM3/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 3 of 4)[!][2M1, 2MB1]",SHENMUE,HDR-0016,,,,V1.007,19991122,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AC4D,GD-ROM3/4,J,0799810,1ST_READ.BIN
TOSEC,Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 3 of 4)[!][HJB29C],SHENMUE,HDR-0016,,,,V1.007,19991122,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AC4D,GD-ROM3/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 3 of 4)[!][MT B03, MT B04, MT B08]",SHENMUE,HDR-0016,,,,V1.007,19991122,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AC4D,GD-ROM3/4,J,0799810,1ST_READ.BIN
TOSEC,Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 4 of 4)[!][30M2][Passport v1.010],SHENMUE,HDR-0016,,,,V1.010,19991130,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EF9B,GD-ROM4/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 4 of 4)[!][40M3, 40M4][Passport v1.014]",SHENMUE,HDR-0016,,,,V1.014,19991205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AF1F,GD-ROM4/4,J,0799810,1ST_READ.BIN
TOSEC,Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 4 of 4)[!][41MM1][Passport v1.014],SHENMUE,HDR-0016,,,,V1.014,19991205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AF1F,GD-ROM4/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 4 of 4)[!][HJC06D, HJC15B][Passport v1.014]",SHENMUE,HDR-0016,,,,V1.014,19991205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AF1F,GD-ROM4/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 4 of 4)[!][MT B11, MT B12][Passport v1.014]",SHENMUE,HDR-0016,,,,V1.014,19991205,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,AF1F,GD-ROM4/4,J,0799810,1ST_READ.BIN
TOSEC,Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 4 of 4)[MT B05][Passport v1.010],SHENMUE,HDR-0016,,,,V1.010,19991130,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EF9B,GD-ROM4/4,J,0799810,1ST_READ.BIN
TOSEC,Shenmue II v1.001 (2001)(Sega)(PAL)(M4)(Disc 1 of 4)[!],SHENMUE2 EU,MK-5118450,,,,V1.001,20011024,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,378F,GD-ROM1/4,E,0799810,1ST_READ.BIN
TOSEC,Shenmue II v1.001 (2001)(Sega)(PAL)(M4)(Disc 2 of 4)[!],SHENMUE2 EU,MK-5118450,,,,V1.001,20011024,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,378F,GD-ROM2/4,E,0799810,1ST_READ.BIN
TOSEC,Shenmue II v1.001 (2001)(Sega)(PAL)(M4)(Disc 3 of 4)[!],SHENMUE2 EU,MK-5118450,,,,V1.001,20011024,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,378F,GD-ROM3/4,E,0799810,1ST_READ.BIN
TOSEC,Shenmue II v1.001 (2001)(Sega)(PAL)(M4)(Disc 4 of 4)[!],SHENMUE2 EU,MK-5118450,,,,V1.001,20011024,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,378F,GD-ROM4/4,E,0799810,1ST_READ.BIN
TOSEC,Shenmue II v1.003 (2001)(Sega)(JP)(Disc 1 of 4)[!][3MM1],SHENMUE2,HDR-0164,,,,V1.003,20010716,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EE1D,GD-ROM1/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue II v1.003 (2001)(Sega)(JP)(Disc 1 of 4)[!][HL724A, HL724C, HL728A]",SHENMUE2,HDR-0164,,,,V1.003,20010716,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EE1D,GD-ROM1/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue II v1.003 (2001)(Sega)(JP)(Disc 2 of 4)[!][2M1, 2M2]",SHENMUE2,HDR-0164,,,,V1.003,20010716,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EE1D,GD-ROM2/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue II v1.003 (2001)(Sega)(JP)(Disc 2 of 4)[!][HL724B, HL724D]",SHENMUE2,HDR-0164,,,,V1.003,20010716,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EE1D,GD-ROM2/4,J,0799810,1ST_READ.BIN
TOSEC,"Shenmue II v1.003 (2001)(Sega)(JP)(Disc 3 of 4)[!][2M2, 2M4]",SHENMUE2,HDR-0164,,,,V1.003,20010716,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EE1D,GD-ROM3/4,J,0799810,1ST_READ.BIN
TOSEC,Shenmue II v1.003 (2001)(Sega)(JP)(Disc 3 of 4)[!][HL725E],SHENMUE2,HDR-0164,,,,V1.003,20010716,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EE1D,GD-ROM3/4,J,0799810,1ST_READ.BIN
TOSEC,Shenmue II v1.003 (2001)(Sega)(JP)(Disc 4 of 4)[!][2M4],SHENMUE2,HDR-0164,,,,V1.003,20010716,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EE1D,GD-ROM4/4,J,0799810,1ST_READ.BIN
TOSEC,Shenmue II v1.003 (2001)(Sega)(JP)(Disc 4 of 4)[!][HL731C],SHENMUE2,HDR-0164,,,,V1.003,20010716,Japan/Asia,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,EE1D,GD-ROM4/4,J,0799810,1ST_READ.BIN
TOSEC,Shenmue v1.001 (2000)(Sega)(PAL)(M4)(Disc 1 of 4)[!],SHENMUE,MK-5105950,,,,V1.001,20001005,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,39CE,GD-ROM1/4,E,0799810,1ST_READ.BIN
TOSEC,Shenmue v1.001 (2000)(Sega)(PAL)(M4)(Disc 2 of 4)[!],SHENMUE,MK-5105950,,,,V1.001,20001005,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,39CE,GD-ROM2/4,E,0799810,1ST_READ.BIN
TOSEC,Shenmue v1.001 (2000)(Sega)(PAL)(M4)(Disc 3 of 4)[!],SHENMUE,MK-5105950,,,,V1.001,20001005,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,39CE,GD-ROM3/4,E,0799810,1ST_READ.BIN
TOSEC,Shenmue v1.001 (2000)(Sega)(PAL)(M4)(Disc 4 of 4)[!][Passport v1.000],SHENMUE,MK-5105950,,,,V1.000,20000928,Europe,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,29EF,GD-ROM4/4,E,0799810,1ST_READ.BIN
